playerName,team,rating,region,playerStatistics,agent,playerCategory
shin,36,0.71,Americas,"{'average_combat_score': '161.0', 'kill_deaths': '0.72', 'kill_assists_survived_traded': '53%', 'average_damage_per_round': '116.4', 'kills_per_round': '0.58', 'assists_per_round': '0.14', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.17', 'headshot_percentage': '24%', 'clutch_success_percentage': '17%'}",['killjoy'],vct-game-changer
hyessica,Catn,0.71,Americas,"{'average_combat_score': '145.0', 'kill_deaths': '0.58', 'kill_assists_survived_traded': '60%', 'average_damage_per_round': '96.0', 'kills_per_round': '0.50', 'assists_per_round': '0.23', 'first_kills_per_round': '0.07', 'first_deaths_per_round': '0.10', 'headshot_percentage': '19%', 'clutch_success_percentage': ''}",['skye'],vct-game-changer
grimoire,YFP,0.71,Americas,"{'average_combat_score': '131.4', 'kill_deaths': '0.55', 'kill_assists_survived_traded': '64%', 'average_damage_per_round': '92.2', 'kills_per_round': '0.43', 'assists_per_round': '0.28', 'first_kills_per_round': '0.05', 'first_deaths_per_round': '0.05', 'headshot_percentage': '29%', 'clutch_success_percentage': '21%'}","['viper', 'skye', 'jett']",vct-game-changer
Vex,RyZe,0.71,Americas,"{'average_combat_score': '157.6', 'kill_deaths': '0.61', 'kill_assists_survived_traded': '56%', 'average_damage_per_round': '110.4', 'kills_per_round': '0.56', 'assists_per_round': '0.20', 'first_kills_per_round': '0.05', 'first_deaths_per_round': '0.12', 'headshot_percentage': '38%', 'clutch_success_percentage': '8%'}","['skye', 'gekko', 'sova']",vct-game-changer
abbie2k,LYFT,0.70,Americas,"{'average_combat_score': '168.8', 'kill_deaths': '0.70', 'kill_assists_survived_traded': '60%', 'average_damage_per_round': '113.6', 'kills_per_round': '0.61', 'assists_per_round': '0.15', 'first_kills_per_round': '0.10', 'first_deaths_per_round': '0.14', 'headshot_percentage': '29%', 'clutch_success_percentage': '6%'}","['jett', 'cypher', 'raze']",vct-game-changer
geri,34,0.70,Americas,"{'average_combat_score': '186.0', 'kill_deaths': '0.72', 'kill_assists_survived_traded': '62%', 'average_damage_per_round': '126.5', 'kills_per_round': '0.62', 'assists_per_round': '0.18', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.09', 'headshot_percentage': '22%', 'clutch_success_percentage': ''}","['omen', 'killjoy']",vct-game-changer
svnny,Ukiy,0.70,Americas,"{'average_combat_score': '141.3', 'kill_deaths': '0.57', 'kill_assists_survived_traded': '57%', 'average_damage_per_round': '96.0', 'kills_per_round': '0.46', 'assists_per_round': '0.34', 'first_kills_per_round': '0.03', 'first_deaths_per_round': '0.10', 'headshot_percentage': '32%', 'clutch_success_percentage': '2%'}","['breach', 'kayo', 'viper']",vct-game-changer
FAIRY,Wild,0.70,Americas,"{'average_combat_score': '182.0', 'kill_deaths': '0.59', 'kill_assists_survived_traded': '45%', 'average_damage_per_round': '123.9', 'kills_per_round': '0.61', 'assists_per_round': '0.06', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.06', 'headshot_percentage': '29%', 'clutch_success_percentage': '11%'}",['clove'],vct-game-changer
oranges,Red,0.70,Americas,"{'average_combat_score': '147.3', 'kill_deaths': '0.67', 'kill_assists_survived_traded': '64%', 'average_damage_per_round': '99.8', 'kills_per_round': '0.54', 'assists_per_round': '0.22', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.13', 'headshot_percentage': '23%', 'clutch_success_percentage': '4%'}","['cypher', 'killjoy', 'deadlock']",vct-game-changer
sxaph,(+1),0.70,Americas,"{'average_combat_score': '159.8', 'kill_deaths': '0.61', 'kill_assists_survived_traded': '51%', 'average_damage_per_round': '105.0', 'kills_per_round': '0.51', 'assists_per_round': '0.11', 'first_kills_per_round': '0.05', 'first_deaths_per_round': '0.15', 'headshot_percentage': '25%', 'clutch_success_percentage': '3%'}","['raze', 'cypher', 'jett']",vct-game-changer
partisan,124,0.70,Americas,"{'average_combat_score': '145.3', 'kill_deaths': '0.55', 'kill_assists_survived_traded': '63%', 'average_damage_per_round': '95.6', 'kills_per_round': '0.47', 'assists_per_round': '0.52', 'first_kills_per_round': '0.02', 'first_deaths_per_round': '0.08', 'headshot_percentage': '23%', 'clutch_success_percentage': ''}","['kayo', 'skye', 'breach']",vct-game-changer
rover,YDZ.GC,0.70,Americas,"{'average_combat_score': '142.2', 'kill_deaths': '0.59', 'kill_assists_survived_traded': '60%', 'average_damage_per_round': '100.4', 'kills_per_round': '0.48', 'assists_per_round': '0.21', 'first_kills_per_round': '0.03', 'first_deaths_per_round': '0.12', 'headshot_percentage': '20%', 'clutch_success_percentage': '6%'}","['breach', 'sova', 'viper']",vct-game-changer
speq,Bumb,0.70,Americas,"{'average_combat_score': '147.6', 'kill_deaths': '0.62', 'kill_assists_survived_traded': '63%', 'average_damage_per_round': '96.6', 'kills_per_round': '0.51', 'assists_per_round': '0.34', 'first_kills_per_round': '0.05', 'first_deaths_per_round': '0.11', 'headshot_percentage': '24%', 'clutch_success_percentage': '12%'}","['fade', 'kayo', 'breach']",vct-game-changer
D3pr3ssion,Voya,0.70,Americas,"{'average_combat_score': '170.0', 'kill_deaths': '0.63', 'kill_assists_survived_traded': '48%', 'average_damage_per_round': '105.6', 'kills_per_round': '0.58', 'assists_per_round': '0.12', 'first_kills_per_round': '0.18', 'first_deaths_per_round': '0.18', 'headshot_percentage': '38%', 'clutch_success_percentage': '25%'}",['jett'],vct-game-changer
Neeish,FXP.B,0.69,Americas,"{'average_combat_score': '165.8', 'kill_deaths': '0.65', 'kill_assists_survived_traded': '57%', 'average_damage_per_round': '112.2', 'kills_per_round': '0.57', 'assists_per_round': '0.25', 'first_kills_per_round': '0.01', 'first_deaths_per_round': '0.14', 'headshot_percentage': '25%', 'clutch_success_percentage': '13%'}","['clove', 'harbor', 'omen']",vct-game-changer
Ames,C4C,0.69,Americas,"{'average_combat_score': '180.0', 'kill_deaths': '0.63', 'kill_assists_survived_traded': '54%', 'average_damage_per_round': '116.3', 'kills_per_round': '0.58', 'assists_per_round': '0.27', 'first_kills_per_round': '0.09', 'first_deaths_per_round': '0.19', 'headshot_percentage': '27%', 'clutch_success_percentage': ''}","['gekko', 'breach', 'kayo']",vct-game-changer
mintea,Voya,0.69,Americas,"{'average_combat_score': '176.0', 'kill_deaths': '0.63', 'kill_assists_survived_traded': '55%', 'average_damage_per_round': '119.2', 'kills_per_round': '0.58', 'assists_per_round': '0.09', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.15', 'headshot_percentage': '24%', 'clutch_success_percentage': '14%'}","['killjoy', 'cypher']",vct-game-changer
harosir,(+1),0.69,Americas,"{'average_combat_score': '147.2', 'kill_deaths': '0.67', 'kill_assists_survived_traded': '56%', 'average_damage_per_round': '107.5', 'kills_per_round': '0.52', 'assists_per_round': '0.20', 'first_kills_per_round': '0.03', 'first_deaths_per_round': '0.13', 'headshot_percentage': '31%', 'clutch_success_percentage': '20%'}","['breach', 'gekko', 'kayo']",vct-game-changer
unfeel,Tena,0.68,Americas,"{'average_combat_score': '123.2', 'kill_deaths': '0.55', 'kill_assists_survived_traded': '63%', 'average_damage_per_round': '83.4', 'kills_per_round': '0.42', 'assists_per_round': '0.28', 'first_kills_per_round': '0.05', 'first_deaths_per_round': '0.07', 'headshot_percentage': '27%', 'clutch_success_percentage': '10%'}","['breach', 'gekko', 'sova']",vct-game-changer
overdose,Catn,0.67,Americas,"{'average_combat_score': '163.5', 'kill_deaths': '0.66', 'kill_assists_survived_traded': '53%', 'average_damage_per_round': '109.9', 'kills_per_round': '0.53', 'assists_per_round': '0.17', 'first_kills_per_round': '0.05', 'first_deaths_per_round': '0.11', 'headshot_percentage': '18%', 'clutch_success_percentage': '14%'}","['killjoy', 'chamber', 'brimstone']",vct-game-changer
evxl,30,0.67,Americas,"{'average_combat_score': '166.0', 'kill_deaths': '0.62', 'kill_assists_survived_traded': '50%', 'average_damage_per_round': '101.5', 'kills_per_round': '0.60', 'assists_per_round': '0.17', 'first_kills_per_round': '0.00', 'first_deaths_per_round': '0.17', 'headshot_percentage': '21%', 'clutch_success_percentage': '14%'}","['viper', 'cypher']",vct-game-changer
angie,Gett,0.66,Americas,"{'average_combat_score': '188.3', 'kill_deaths': '0.69', 'kill_assists_survived_traded': '49%', 'average_damage_per_round': '120.3', 'kills_per_round': '0.64', 'assists_per_round': '0.10', 'first_kills_per_round': '0.16', 'first_deaths_per_round': '0.24', 'headshot_percentage': '22%', 'clutch_success_percentage': '67%'}","['jett', 'raze']",vct-game-changer
Buhms,Voya,0.66,Americas,"{'average_combat_score': '153.5', 'kill_deaths': '0.61', 'kill_assists_survived_traded': '68%', 'average_damage_per_round': '95.3', 'kills_per_round': '0.51', 'assists_per_round': '0.35', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.10', 'headshot_percentage': '22%', 'clutch_success_percentage': ''}","['breach', 'skye', 'sova']",vct-game-changer
cloudzzy,(+1),0.65,Americas,"{'average_combat_score': '135.4', 'kill_deaths': '0.54', 'kill_assists_survived_traded': '54%', 'average_damage_per_round': '95.6', 'kills_per_round': '0.47', 'assists_per_round': '0.29', 'first_kills_per_round': '0.03', 'first_deaths_per_round': '0.12', 'headshot_percentage': '24%', 'clutch_success_percentage': '10%'}","['skye', 'breach', 'kayo']",vct-game-changer
jellyfish,Impe,0.65,Americas,"{'average_combat_score': '114.5', 'kill_deaths': '0.53', 'kill_assists_survived_traded': '56%', 'average_damage_per_round': '80.3', 'kills_per_round': '0.40', 'assists_per_round': '0.30', 'first_kills_per_round': '0.05', 'first_deaths_per_round': '0.09', 'headshot_percentage': '34%', 'clutch_success_percentage': '40%'}","['fade', 'kayo']",vct-game-changer
pancake,Bumb,0.64,Americas,"{'average_combat_score': '136.5', 'kill_deaths': '0.55', 'kill_assists_survived_traded': '63%', 'average_damage_per_round': '87.9', 'kills_per_round': '0.44', 'assists_per_round': '0.35', 'first_kills_per_round': '0.01', 'first_deaths_per_round': '0.10', 'headshot_percentage': '15%', 'clutch_success_percentage': '18%'}","['killjoy', 'sova', 'skye']",vct-game-changer
light,31,0.63,Americas,"{'average_combat_score': '125.0', 'kill_deaths': '0.46', 'kill_assists_survived_traded': '48%', 'average_damage_per_round': '88.4', 'kills_per_round': '0.39', 'assists_per_round': '0.16', 'first_kills_per_round': '0.00', 'first_deaths_per_round': '0.06', 'headshot_percentage': '21%', 'clutch_success_percentage': ''}","['brimstone', 'omen']",vct-game-changer
velma,27,0.63,Americas,"{'average_combat_score': '149.0', 'kill_deaths': '0.52', 'kill_assists_survived_traded': '59%', 'average_damage_per_round': '89.1', 'kills_per_round': '0.48', 'assists_per_round': '0.22', 'first_kills_per_round': '0.04', 'first_deaths_per_round': '0.00', 'headshot_percentage': '24%', 'clutch_success_percentage': ''}",['breach'],vct-game-changer
Slug,31,0.63,Americas,"{'average_combat_score': '140.0', 'kill_deaths': '0.52', 'kill_assists_survived_traded': '45%', 'average_damage_per_round': '88.0', 'kills_per_round': '0.45', 'assists_per_round': '0.19', 'first_kills_per_round': '0.03', 'first_deaths_per_round': '0.10', 'headshot_percentage': '24%', 'clutch_success_percentage': ''}","['skye', 'gekko']",vct-game-changer
April,67,0.63,Americas,"{'average_combat_score': '147.8', 'kill_deaths': '0.52', 'kill_assists_survived_traded': '52%', 'average_damage_per_round': '108.0', 'kills_per_round': '0.48', 'assists_per_round': '0.19', 'first_kills_per_round': '0.04', 'first_deaths_per_round': '0.07', 'headshot_percentage': '29%', 'clutch_success_percentage': ''}",['sova'],vct-game-changer
miau,31,0.62,Americas,"{'average_combat_score': '156.5', 'kill_deaths': '0.54', 'kill_assists_survived_traded': '52%', 'average_damage_per_round': '103.4', 'kills_per_round': '0.48', 'assists_per_round': '0.32', 'first_kills_per_round': '0.03', 'first_deaths_per_round': '0.03', 'headshot_percentage': '36%', 'clutch_success_percentage': ''}","['omen', 'brimstone']",vct-game-changer
mogurt,37,0.62,Americas,"{'average_combat_score': '154.5', 'kill_deaths': '0.56', 'kill_assists_survived_traded': '51%', 'average_damage_per_round': '111.0', 'kills_per_round': '0.51', 'assists_per_round': '0.14', 'first_kills_per_round': '0.08', 'first_deaths_per_round': '0.05', 'headshot_percentage': '27%', 'clutch_success_percentage': ''}","['gekko', 'brimstone']",vct-game-changer
Dig,38,0.62,Americas,"{'average_combat_score': '147.0', 'kill_deaths': '0.61', 'kill_assists_survived_traded': '63%', 'average_damage_per_round': '92.2', 'kills_per_round': '0.50', 'assists_per_round': '0.42', 'first_kills_per_round': '0.11', 'first_deaths_per_round': '0.13', 'headshot_percentage': '23%', 'clutch_success_percentage': ''}","['omen', 'clove']",vct-game-changer
Jay,21,0.62,Americas,"{'average_combat_score': '142.0', 'kill_deaths': '0.65', 'kill_assists_survived_traded': '62%', 'average_damage_per_round': '99.6', 'kills_per_round': '0.52', 'assists_per_round': '0.14', 'first_kills_per_round': '0.05', 'first_deaths_per_round': '0.10', 'headshot_percentage': '39%', 'clutch_success_percentage': ''}",['omen'],vct-game-changer
Sunny,Flam,0.62,Americas,"{'average_combat_score': '140.3', 'kill_deaths': '0.56', 'kill_assists_survived_traded': '54%', 'average_damage_per_round': '98.2', 'kills_per_round': '0.48', 'assists_per_round': '0.13', 'first_kills_per_round': '0.07', 'first_deaths_per_round': '0.15', 'headshot_percentage': '31%', 'clutch_success_percentage': ''}","['cypher', 'killjoy']",vct-game-changer
Gia,EV,0.62,Americas,"{'average_combat_score': '130.7', 'kill_deaths': '0.50', 'kill_assists_survived_traded': '61%', 'average_damage_per_round': '89.4', 'kills_per_round': '0.42', 'assists_per_round': '0.30', 'first_kills_per_round': '0.04', 'first_deaths_per_round': '0.08', 'headshot_percentage': '23%', 'clutch_success_percentage': '5%'}","['sova', 'skye', 'breach']",vct-game-changer
sayon,71,0.61,Americas,"{'average_combat_score': '142.0', 'kill_deaths': '0.56', 'kill_assists_survived_traded': '56%', 'average_damage_per_round': '90.8', 'kills_per_round': '0.51', 'assists_per_round': '0.28', 'first_kills_per_round': '0.00', 'first_deaths_per_round': '0.13', 'headshot_percentage': '39%', 'clutch_success_percentage': ''}","['skye', 'breach', 'omen']",vct-game-changer
viyuu,67,0.61,Americas,"{'average_combat_score': '126.8', 'kill_deaths': '0.53', 'kill_assists_survived_traded': '57%', 'average_damage_per_round': '87.5', 'kills_per_round': '0.45', 'assists_per_round': '0.27', 'first_kills_per_round': '0.03', 'first_deaths_per_round': '0.12', 'headshot_percentage': '27%', 'clutch_success_percentage': ''}","['kayo', 'sage', 'gekko']",vct-game-changer
jocuS,Waff,0.61,Americas,"{'average_combat_score': '121.0', 'kill_deaths': '0.48', 'kill_assists_survived_traded': '61%', 'average_damage_per_round': '84.3', 'kills_per_round': '0.41', 'assists_per_round': '0.34', 'first_kills_per_round': '0.02', 'first_deaths_per_round': '0.09', 'headshot_percentage': '18%', 'clutch_success_percentage': '7%'}","['viper', 'skye', 'breach']",vct-game-changer
Para,32,0.60,Americas,"{'average_combat_score': '104.0', 'kill_deaths': '0.48', 'kill_assists_survived_traded': '53%', 'average_damage_per_round': '73.9', 'kills_per_round': '0.38', 'assists_per_round': '0.16', 'first_kills_per_round': '0.00', 'first_deaths_per_round': '0.06', 'headshot_percentage': '15%', 'clutch_success_percentage': '22%'}","['gekko', 'skye']",vct-game-changer
Xylandir,Pres,0.60,Americas,"{'average_combat_score': '147.8', 'kill_deaths': '0.57', 'kill_assists_survived_traded': '53%', 'average_damage_per_round': '90.0', 'kills_per_round': '0.50', 'assists_per_round': '0.21', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.11', 'headshot_percentage': '19%', 'clutch_success_percentage': ''}","['sova', 'brimstone', 'fade']",vct-game-changer
leelee,BZK.N,0.60,Americas,"{'average_combat_score': '115.0', 'kill_deaths': '0.53', 'kill_assists_survived_traded': '59%', 'average_damage_per_round': '86.2', 'kills_per_round': '0.41', 'assists_per_round': '0.29', 'first_kills_per_round': '0.00', 'first_deaths_per_round': '0.08', 'headshot_percentage': '17%', 'clutch_success_percentage': ''}","['skye', 'breach', 'sova']",vct-game-changer
miniboss,mini,0.60,Americas,"{'average_combat_score': '136.8', 'kill_deaths': '0.50', 'kill_assists_survived_traded': '59%', 'average_damage_per_round': '87.8', 'kills_per_round': '0.43', 'assists_per_round': '0.28', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.10', 'headshot_percentage': '17%', 'clutch_success_percentage': '8%'}","['harbor', 'astra', 'brimstone']",vct-game-changer
atoki,36,0.59,Americas,"{'average_combat_score': '139.0', 'kill_deaths': '0.42', 'kill_assists_survived_traded': '61%', 'average_damage_per_round': '92.5', 'kills_per_round': '0.39', 'assists_per_round': '0.58', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.06', 'headshot_percentage': '21%', 'clutch_success_percentage': ''}","['viper', 'omen']",vct-game-changer
